-1.82156,-1.7669,-2.05631,1.14714,0.514741,1.24866,8.74416,8.52155,0.0764173,
-1.82213,-1.76741,-2.05653,1.14755,0.514279,1.25034,8.74576,8.53128,0.0619253,
-1.82269,-1.76791,-2.05676,1.14795,0.513811,1.25201,8.74738,8.54102,0.0474415,
-1.82324,-1.76841,-2.05698,1.14834,0.513337,1.25368,8.74903,8.55077,0.0329681,
-1.82379,-1.76891,-2.0572,1.14872,0.512857,1.25534,8.75071,8.56053,0.0185072,
-1.82434,-1.7694,-2.05741,1.1491,0.512372,1.25701,8.75241,8.5703,0.00406076,
-1.82488,-1.76989,-2.05763,1.14946,0.511881,1.25866,8.75414,8.58009,-0.010369,
-1.82541,-1.77037,-2.05784,1.14982,0.511385,1.26032,8.7559,8.58989,-0.0247802,
-1.82594,-1.77085,-2.05805,1.15017,0.510883,1.26196,8.75769,8.59969,-0.0391707,
-1.82647,-1.77133,-2.05825,1.15052,0.510375,1.26361,8.75951,8.60951,-0.0535386,
-1.82699,-1.7718,-2.05846,1.15085,0.509863,1.26525,8.76136,8.61934,-0.067882,
-1.82751,-1.77226,-2.05866,1.15118,0.509345,1.26688,8.76324,8.62918,-0.082199,
-1.82802,-1.77272,-2.05886,1.1515,0.508822,1.26851,8.76515,8.63902,-0.0964875,
-1.82852,-1.77318,-2.05906,1.15181,0.508294,1.27014,8.7671,8.64888,-0.110746,
-1.82902,-1.77364,-2.05926,1.15212,0.507761,1.27176,8.76907,8.65874,-0.124972,
-1.82952,-1.77409,-2.05945,1.15241,0.507224,1.27337,8.77108,8.66861,-0.139165,
-1.83001,-1.77453,-2.05965,1.1527,0.506682,1.27498,8.77312,8.67849,-0.153322,
-1.8305,-1.77497,-2.05984,1.15298,0.506135,1.27658,8.77519,8.68838,-0.167442,
-1.83099,-1.77541,-2.06003,1.15326,0.505584,1.27818,8.7773,8.69827,-0.181523,
-1.83147,-1.77584,-2.06021,1.15352,0.505028,1.27977,8.77944,8.70817,-0.195563,
-1.83194,-1.77628,-2.0604,1.15378,0.504468,1.28135,8.78162,8.71807,-0.209561,
-1.83241,-1.7767,-2.06058,1.15403,0.503904,1.28293,8.78383,8.72798,-0.223515,
-1.83288,-1.77713,-2.06076,1.15428,0.503336,1.28451,8.78607,8.73789,-0.237424,
-1.83335,-1.77754,-2.06094,1.15451,0.502764,1.28607,8.78835,8.74781,-0.251286,
-1.8338,-1.77796,-2.06112,1.15474,0.502188,1.28763,8.79066,8.75773,-0.2651,
-1.83426,-1.77837,-2.0613,1.15496,0.501608,1.28918,8.793,8.76765,-0.278863,
-1.83471,-1.77878,-2.06147,1.15517,0.501025,1.29073,8.79538,8.77757,-0.292576,
-1.83516,-1.77919,-2.06164,1.15538,0.500438,1.29227,8.7978,8.7875,-0.306236,
-1.8356,-1.77959,-2.06181,1.15558,0.499848,1.2938,8.80024,8.79742,-0.319842,
-1.83604,-1.77999,-2.06198,1.15577,0.499255,1.29532,8.80273,8.80735,-0.333393,
-1.83648,-1.78038,-2.06215,1.15596,0.498658,1.29684,8.80524,8.81727,-0.346888,
-1.83691,-1.78078,-2.06232,1.15613,0.498058,1.29835,8.80779,8.82719,-0.360324,
-1.83734,-1.78117,-2.06248,1.1563,0.497455,1.29985,8.81038,8.83711,-0.373702,
-1.83777,-1.78155,-2.06264,1.15647,0.49685,1.30135,8.81299,8.84703,-0.38702,
-1.83819,-1.78194,-2.06281,1.15663,0.496241,1.30283,8.81564,8.85694,-0.400277,
-1.83861,-1.78232,-2.06297,1.15678,0.49563,1.30431,8.81833,8.86685,-0.413471,
-1.83902,-1.78269,-2.06312,1.15692,0.495017,1.30578,8.82105,8.87675,-0.426603,
-1.83944,-1.78307,-2.06328,1.15706,0.494401,1.30725,8.82379,8.88665,-0.43967,
-1.83984,-1.78344,-2.06344,1.15719,0.493783,1.3087,8.82658,8.89654,-0.452671,
-1.84025,-1.7838,-2.06359,1.15731,0.493162,1.31015,8.82939,8.90643,-0.465607,
-1.84065,-1.78417,-2.06374,1.15743,0.492539,1.31159,8.83224,8.9163,-0.478475,
-1.84105,-1.78453,-2.06389,1.15754,0.491915,1.31302,8.83511,8.92617,-0.491276,
-1.84145,-1.78489,-2.06404,1.15764,0.491288,1.31444,8.83802,8.93603,-0.504008,
-1.84184,-1.78525,-2.06419,1.15774,0.490659,1.31586,8.84096,8.94588,-0.51667,
-1.84223,-1.7856,-2.06434,1.15783,0.490029,1.31726,8.84393,8.95572,-0.529262,
-1.84261,-1.78595,-2.06448,1.15792,0.489398,1.31866,8.84693,8.96554,-0.541783,
-1.843,-1.7863,-2.06463,1.158,0.488764,1.32005,8.84996,8.97536,-0.554232,
-1.84338,-1.78665,-2.06477,1.15807,0.48813,1.32143,8.85302,8.98516,-0.566608,
-1.84375,-1.78699,-2.06491,1.15814,0.487494,1.3228,8.85611,8.99495,-0.578912,
-1.84413,-1.78733,-2.06505,1.15821,0.486856,1.32417,8.85923,9.00472,-0.591142,
-1.8445,-1.78767,-2.06519,1.15826,0.486218,1.32552,8.86237,9.01448,-0.603298,
-1.84487,-1.788,-2.06533,1.15831,0.485579,1.32687,8.86554,9.02423,-0.615379,
-1.84523,-1.78833,-2.06547,1.15836,0.484938,1.3282,8.86874,9.03396,-0.627385,
-1.8456,-1.78866,-2.0656,1.1584,0.484297,1.32953,8.87197,9.04367,-0.639316,
-1.84596,-1.78899,-2.06574,1.15843,0.483655,1.33085,8.87522,9.05336,-0.65117,
-1.84631,-1.78932,-2.06587,1.15846,0.483013,1.33216,8.8785,9.06304,-0.662948,
-1.84667,-1.78964,-2.066,1.15849,0.48237,1.33347,8.8818,9.0727,-0.674649,
-1.84702,-1.78996,-2.06613,1.15851,0.481726,1.33476,8.88513,9.08234,-0.686272,
-1.84737,-1.79028,-2.06626,1.15852,0.481082,1.33604,8.88848,9.09196,-0.697819,
-1.84771,-1.79059,-2.06639,1.15853,0.480438,1.33732,8.89185,9.10156,-0.709287,
-1.84806,-1.79091,-2.06652,1.15853,0.479793,1.33858,8.89525,9.11114,-0.720677,
-1.8484,-1.79122,-2.06664,1.15853,0.479148,1.33984,8.89867,9.1207,-0.731989,
-1.84874,-1.79153,-2.06677,1.15853,0.478504,1.34109,8.90212,9.13023,-0.743223,
-1.84907,-1.79183,-2.06689,1.15852,0.477859,1.34233,8.90558,9.13974,-0.754377,
-1.84941,-1.79214,-2.06701,1.1585,0.477214,1.34356,8.90907,9.14923,-0.765453,
-1.84974,-1.79244,-2.06714,1.15848,0.47657,1.34478,8.91257,9.1587,-0.77645,
-1.85007,-1.79274,-2.06726,1.15846,0.475926,1.34599,8.9161,9.16814,-0.787368,
-1.85039,-1.79304,-2.06738,1.15843,0.475282,1.3472,8.91965,9.17756,-0.798207,
-1.85072,-1.79333,-2.0675,1.1584,0.474638,1.34839,8.92321,9.18695,-0.808966,
-1.85104,-1.79363,-2.06761,1.15836,0.473995,1.34958,8.92679,9.19631,-0.819646,
-1.85136,-1.79392,-2.06773,1.15832,0.473353,1.35075,8.9304,9.20565,-0.830247,
-1.85168,-1.79421,-2.06785,1.15827,0.472711,1.35192,8.93401,9.21497,-0.840769,
-1.85199,-1.7945,-2.06796,1.15823,0.47207,1.35308,8.93765,9.22425,-0.851211,
-1.8523,-1.79478,-2.06807,1.15817,0.471429,1.35423,8.9413,9.23351,-0.861574,
-1.85261,-1.79506,-2.06819,1.15812,0.47079,1.35537,8.94497,9.24274,-0.871858,
